id;product_id;product_name;category;quantity;revenue;cost;sold_at
SALE001011;SKU010;Оперативная память 16GB DDR4;Комплектующие;9;33086.7;21489.3;2024-08-15 09:50:00+00
SALE001012;SKU011;Роутер TP-Link Archer;Сетевое оборудование;11;36190;22075.9;2024-08-15 18:30:00+00
SALE001013;SKU012;Коммутатор 8 портов;Сетевое оборудование;8;17520;10512.0;2024-08-15 14:20:00+00
SALE001014;SKU013;Наушники JBL;Электроника;10;29900;16744.0;2024-08-15 12:10:00+00
SALE001015;SKU014;Веб-камера Full HD;Электроника;12;25491.6;14191.2;2024-08-15 16:40:00+00
SALE001016;SKU015;Коврик для мыши XL;Аксессуары;29;22222.7;10309.5;2024-08-15 16:50:00+00
SALE001017;SKU001;Беспроводная мышь Logitech;Электроника;30;41571.0;25926.0;2024-08-16 16:10:00+00
SALE001018;SKU002;Клавиатура механическая Redragon;Электроника;17;63081.9;37306.5;2024-08-16 18:30:00+00
SALE001019;SKU004;USB-C кабель 1м;Аксессуары;65;25350;10647.0;2024-08-16 18:50:00+00
SALE001020;SKU005;Power Bank 20000 mAh;Аксессуары;35;87150;49675.5;2024-08-16 19:40:00+00
SALE001021;SKU006;Картридж HP 305;Расходники;17;25678.5;12704.1;2024-08-16 09:00:00+00
SALE001022;SKU007;Бумага А4 500 листов;Канцтовары;79;33180;20571.6;2024-08-16 12:10:00+00
SALE001023;SKU008;Ручки шариковые комплект;Канцтовары;46;10708.8;4305.6;2024-08-16 09:20:00+00
SALE001024;SKU009;SSD 1TB Kingston;Комплектующие;14;90860;61784.8;2024-08-16 10:00:00+00
SALE001025;SKU010;Оперативная память 16GB DDR4;Комплектующие;16;56395.2;38203.2;2024-08-16 11:00:00+00
SALE001026;SKU011;Роутер TP-Link Archer;Сетевое оборудование;22;72380;44151.8;2024-08-16 13:30:00+00
SALE001027;SKU012;Коммутатор 8 портов;Сетевое оборудование;14;30660;18396.0;2024-08-16 18:40:00+00
SALE001028;SKU013;Наушники JBL;Электроника;13;38870;21767.2;2024-08-16 13:00:00+00
SALE001029;SKU014;Веб-камера Full HD;Электроника;12;26280;14191.2;2024-08-16 13:40:00+00
SALE001030;SKU015;Коврик для мыши XL;Аксессуары;21;16590;7465.5;2024-08-16 18:30:00+00
SALE001031;SKU001;Беспроводная мышь Logitech;Электроника;20;28310.0;17284.0;2024-08-17 11:10:00+00
SALE001032;SKU002;Клавиатура механическая Redragon;Электроника;12;46443.6;26334.0;2024-08-17 09:00:00+00
SALE001033;SKU004;USB-C кабель 1м;Аксессуары;34;12331.8;5569.2;2024-08-17 12:40:00+00
SALE001034;SKU005;Power Bank 20000 mAh;Аксессуары;7;16558.5;9935.1;2024-08-17 18:00:00+00
SALE001035;SKU006;Картридж HP 305;Расходники;16;25440;11956.8;2024-08-17 15:10:00+00
SALE001036;SKU007;Бумага А4 500 листов;Канцтовары;47;19740;12238.8;2024-08-17 20:30:00+00
SALE001037;SKU008;Ручки шариковые комплект;Канцтовары;30;7200;2808.0;2024-08-17 09:50:00+00
SALE001038;SKU009;SSD 1TB Kingston;Комплектующие;14;90860;61784.8;2024-08-17 19:50:00+00
SALE001039;SKU010;Оперативная память 16GB DDR4;Комплектующие;13;46806.5;31040.1;2024-08-17 14:30:00+00
SALE001040;SKU011;Роутер TP-Link Archer;Сетевое оборудование;8;26320;16055.2;2024-08-17 10:30:00+00
SALE001041;SKU012;Коммутатор 8 портов;Сетевое оборудование;21;42770.7;27594.0;2024-08-17 14:10:00+00
SALE001042;SKU013;Наушники JBL;Электроника;5;13903.5;8372.0;2024-08-17 12:10:00+00
SALE001043;SKU014;Веб-камера Full HD;Электроника;5;10183.5;5913.0;2024-08-17 15:00:00+00
SALE001044;SKU015;Коврик для мыши XL;Аксессуары;27;20263.5;9598.5;2024-08-17 12:50:00+00
SALE001045;SKU001;Беспроводная мышь Logitech;Электроника;34;47113.8;29382.8;2024-08-18 10:10:00+00
SALE001046;SKU002;Клавиатура механическая Redragon;Электроника;12;45486.0;26334.0;2024-08-18 20:20:00+00
SALE001047;SKU003;Монитор 24 дюйма Samsung;Электроника;3;37021.5;28058.4;2024-08-18 16:00:00+00
SALE001048;SKU004;USB-C кабель 1м;Аксессуары;51;19890;8353.8;2024-08-18 10:50:00+00
SALE001049;SKU005;Power Bank 20000 mAh;Аксессуары;20;49800;28386.0;2024-08-18 13:30:00+00
SALE001050;SKU006;Картридж HP 305;Расходники;18;28620;13451.4;2024-08-18 10:40:00+00
SALE001051;SKU007;Бумага А4 500 листов;Канцтовары;39;16380;10155.6;2024-08-18 13:00:00+00
SALE001052;SKU008;Ручки шариковые комплект;Канцтовары;36;8640;3369.6;2024-08-18 18:50:00+00
SALE001053;SKU009;SSD 1TB Kingston;Комплектующие;8;51920;35305.6;2024-08-18 10:40:00+00
SALE001054;SKU010;Оперативная память 16GB DDR4;Комплектующие;10;36005.0;23877.0;2024-08-18 10:00:00+00
SALE001055;SKU011;Роутер TP-Link Archer;Сетевое оборудование;7;22339.1;14048.3;2024-08-18 09:20:00+00
SALE001056;SKU012;Коммутатор 8 портов;Сетевое оборудование;8;17520;10512.0;2024-08-18 17:00:00+00
SALE001057;SKU013;Наушники JBL;Электроника;11;31245.5;18418.4;2024-08-18 19:40:00+00
SALE001058;SKU014;Веб-камера Full HD;Электроника;5;10402.5;5913.0;2024-08-18 18:00:00+00
SALE001059;SKU015;Коврик для мыши XL;Аксессуары;24;18012.0;8532.0;2024-08-18 20:00:00+00
SALE001060;SKU001;Беспроводная мышь Logitech;Электроника;43;64070;37160.6;2024-08-19 19:40:00+00
SALE001061;SKU002;Клавиатура механическая Redragon;Электроника;13;51870;28528.5;2024-08-19 09:10:00+00
SALE001062;SKU003;Монитор 24 дюйма Samsung;Электроника;7;90930;65469.6;2024-08-19 18:40:00+00
SALE001063;SKU004;USB-C кабель 1м;Аксессуары;54;21060;8845.2;2024-08-19 17:40:00+00
SALE001064;SKU005;Power Bank 20000 mAh;Аксессуары;26;61503.0;36901.8;2024-08-19 09:30:00+00
SALE001065;SKU006;Картридж HP 305;Расходники;27;39924.9;20177.1;2024-08-19 16:40:00+00
SALE001066;SKU007;Бумага А4 500 листов;Канцтовары;148;62160;38539.2;2024-08-19 18:20:00+00
SALE001067;SKU008;Ручки шариковые комплект;Канцтовары;48;11520;4492.8;2024-08-19 09:50:00+00
SALE001068;SKU009;SSD 1TB Kingston;Комплектующие;10;60357.0;44132.0;2024-08-19 14:50:00+00
SALE001069;SKU010;Оперативная память 16GB DDR4;Комплектующие;13;49270;31040.1;2024-08-19 09:40:00+00
SALE001070;SKU011;Роутер TP-Link Archer;Сетевое оборудование;12;37506.0;24082.8;2024-08-19 14:00:00+00
SALE001071;SKU012;Коммутатор 8 портов;Сетевое оборудование;11;24090;14454.0;2024-08-19 11:10:00+00
SALE001072;SKU013;Наушники JBL;Электроника;25;74750;41860.0;2024-08-19 14:10:00+00
SALE001073;SKU014;Веб-камера Full HD;Электроника;8;16644.0;9460.8;2024-08-19 15:50:00+00
SALE001074;SKU015;Коврик для мыши XL;Аксессуары;13;9756.5;4621.5;2024-08-19 15:50:00+00
SALE001075;SKU001;Беспроводная мышь Logitech;Электроника;35;52150;30247.0;2024-08-20 19:20:00+00
SALE001076;SKU002;Клавиатура механическая Redragon;Электроника;13;48239.1;28528.5;2024-08-20 18:00:00+00
SALE001077;SKU003;Монитор 24 дюйма Samsung;Электроника;5;64950;46764.0;2024-08-20 14:50:00+00
SALE001078;SKU004;USB-C кабель 1м;Аксессуары;50;18915.0;8190.0;2024-08-20 16:20:00+00
SALE001079;SKU005;Power Bank 20000 mAh;Аксессуары;22;54780;31224.6;2024-08-20 16:10:00+00
SALE001080;SKU006;Картридж HP 305;Расходники;19;28699.5;14198.7;2024-08-20 11:20:00+00
SALE001081;SKU007;Бумага А4 500 листов;Канцтовары;60;25200;15624.0;2024-08-20 18:00:00+00
SALE001082;SKU008;Ручки шариковые комплект;Канцтовары;58;13502.4;5428.8;2024-08-20 15:30:00+00
SALE001083;SKU010;Оперативная память 16GB DDR4;Комплектующие;16;57608.0;38203.2;2024-08-20 17:40:00+00
SALE001084;SKU011;Роутер TP-Link Archer;Сетевое оборудование;18;59220;36124.2;2024-08-20 10:00:00+00
SALE001085;SKU012;Коммутатор 8 портов;Сетевое оборудование;9;18330.3;11826.0;2024-08-20 19:20:00+00
SALE001086;SKU013;Наушники JBL;Электроника;11;30587.7;18418.4;2024-08-20 20:40:00+00
SALE001087;SKU014;Веб-камера Full HD;Электроника;6;12483.0;7095.6;2024-08-20 19:00:00+00
SALE001088;SKU015;Коврик для мыши XL;Аксессуары;28;22120;9954.0;2024-08-20 15:10:00+00
SALE001089;SKU001;Беспроводная мышь Logitech;Электроника;13;18788.9;11234.6;2024-08-21 20:30:00+00
SALE001090;SKU002;Клавиатура механическая Redragon;Электроника;16;61924.8;35112.0;2024-08-21 20:30:00+00
SALE001091;SKU003;Монитор 24 дюйма Samsung;Электроника;6;72484.2;56116.8;2024-08-21 09:30:00+00
SALE001092;SKU004;USB-C кабель 1м;Аксессуары;44;16645.2;7207.2;2024-08-21 20:40:00+00
SALE001093;SKU005;Power Bank 20000 mAh;Аксессуары;19;47310;26966.7;2024-08-21 18:50:00+00
SALE001094;SKU006;Картридж HP 305;Расходники;25;38557.5;18682.5;2024-08-21 10:40:00+00
SALE001095;SKU007;Бумага А4 500 листов;Канцтовары;81;34020;21092.4;2024-08-21 10:10:00+00
SALE001096;SKU008;Ручки шариковые комплект;Канцтовары;32;7142.4;2995.2;2024-08-21 18:30:00+00
SALE001097;SKU009;SSD 1TB Kingston;Комплектующие;13;84370;57371.6;2024-08-21 17:00:00+00
SALE001098;SKU010;Оперативная память 16GB DDR4;Комплектующие;13;46806.5;31040.1;2024-08-21 15:30:00+00
SALE001099;SKU011;Роутер TP-Link Archer;Сетевое оборудование;19;62510;38131.1;2024-08-21 15:50:00+00
SALE001100;SKU012;Коммутатор 8 портов;Сетевое оборудование;16;35040;21024.0;2024-08-21 18:10:00+00
SALE001101;SKU013;Наушники JBL;Электроника;19;56810;31813.6;2024-08-21 15:40:00+00
SALE001102;SKU014;Веб-камера Full HD;Электроника;15;31864.5;17739.0;2024-08-21 16:30:00+00
SALE001103;SKU015;Коврик для мыши XL;Аксессуары;34;24979.8;12087.0;2024-08-21 20:20:00+00
SALE001104;SKU001;Беспроводная мышь Logitech;Электроника;21;30351.3;18148.2;2024-08-22 12:10:00+00
SALE001105;SKU002;Клавиатура механическая Redragon;Электроника;12;47880;26334.0;2024-08-22 12:10:00+00
SALE001106;SKU003;Монитор 24 дюйма Samsung;Электроника;5;60403.5;46764.0;2024-08-22 20:50:00+00
SALE001107;SKU004;USB-C кабель 1м;Аксессуары;35;12967.5;5733.0;2024-08-22 14:30:00+00
SALE001108;SKU005;Power Bank 20000 mAh;Аксессуары;25;60382.5;35482.5;2024-08-22 09:00:00+00
SALE001109;SKU006;Картридж HP 305;Расходники;25;39750;18682.5;2024-08-22 15:00:00+00
SALE001110;SKU007;Бумага А4 500 листов;Канцтовары;107;43591.8;27862.8;2024-08-22 16:00:00+00
SALE001111;SKU008;Ручки шариковые комплект;Канцтовары;57;13680;5335.2;2024-08-22 18:00:00+00
SALE001112;SKU010;Оперативная память 16GB DDR4;Комплектующие;13;45821.1;31040.1;2024-08-22 09:50:00+00
SALE001113;SKU011;Роутер TP-Link Archer;Сетевое оборудование;13;39776.1;26089.7;2024-08-22 20:50:00+00
SALE001114;SKU012;Коммутатор 8 портов;Сетевое оборудование;12;26280;15768.0;2024-08-22 18:00:00+00
SALE001115;SKU013;Наушники JBL;Электроника;12;35880;20092.8;2024-08-22 10:00:00+00
SALE001116;SKU014;Веб-камера Full HD;Электроника;14;30660;16556.4;2024-08-22 10:50:00+00
SALE001117;SKU015;Коврик для мыши XL;Аксессуары;25;18762.5;8887.5;2024-08-22 19:10:00+00
SALE001118;SKU001;Беспроводная мышь Logitech;Электроника;78;112733.4;67407.6;2024-08-23 10:10:00+00
SALE001119;SKU002;Клавиатура механическая Redragon;Электроника;13;50313.9;28528.5;2024-08-23 12:30:00+00
SALE001120;SKU003;Монитор 24 дюйма Samsung;Электроника;6;77940;56116.8;2024-08-23 10:10:00+00
SALE001121;SKU004;USB-C кабель 1м;Аксессуары;57;21118.5;9336.6;2024-08-23 11:20:00+00
SALE001122;SKU005;Power Bank 20000 mAh;Аксессуары;24;55576.8;34063.2;2024-08-23 14:50:00+00
SALE001123;SKU006;Картридж HP 305;Расходники;19;28095.3;14198.7;2024-08-23 20:10:00+00
SALE001124;SKU007;Бумага А4 500 листов;Канцтовары;120;50400;31248.0;2024-08-23 13:10:00+00
SALE001125;SKU008;Ручки шариковые комплект;Канцтовары;88;21120;8236.8;2024-08-23 12:10:00+00
SALE001126;SKU009;SSD 1TB Kingston;Комплектующие;11;69248.3;48545.2;2024-08-23 20:20:00+00
SALE001127;SKU010;Оперативная память 16GB DDR4;Комплектующие;15;55144.5;35815.5;2024-08-23 19:20:00+00
SALE001128;SKU011;Роутер TP-Link Archer;Сетевое оборудование;18;59220;36124.2;2024-08-23 12:10:00+00
SALE001129;SKU012;Коммутатор 8 портов;Сетевое оборудование;13;26477.1;17082.0;2024-08-23 12:40:00+00
SALE001130;SKU013;Наушники JBL;Электроника;30;83421.0;50232.0;2024-08-23 09:00:00+00
SALE001131;SKU014;Веб-камера Full HD;Электроника;8;16644.0;9460.8;2024-08-23 17:10:00+00
SALE001132;SKU015;Коврик для мыши XL;Аксессуары;25;19750;8887.5;2024-08-23 11:50:00+00
SALE001133;SKU001;Беспроводная мышь Logitech;Электроника;17;23556.9;14691.4;2024-08-24 12:20:00+00
SALE001134;SKU002;Клавиатура механическая Redragon;Электроника;21;83790;46084.5;2024-08-24 15:30:00+00
SALE001135;SKU003;Монитор 24 дюйма Samsung;Электроника;5;63001.5;46764.0;2024-08-24 09:30:00+00
SALE001136;SKU004;USB-C кабель 1м;Аксессуары;24;9360;3931.2;2024-08-24 18:40:00+00
SALE001137;SKU005;Power Bank 20000 mAh;Аксессуары;7;16907.1;9935.1;2024-08-24 17:40:00+00
SALE001138;SKU006;Картридж HP 305;Расходники;17;27030;12704.1;2024-08-24 11:10:00+00
SALE001139;SKU007;Бумага А4 500 листов;Канцтовары;51;19920.6;13280.4;2024-08-24 14:30:00+00
SALE001140;SKU008;Ручки шариковые комплект;Канцтовары;38;8846.4;3556.8;2024-08-24 09:00:00+00
SALE001141;SKU009;SSD 1TB Kingston;Комплектующие;8;48285.6;35305.6;2024-08-24 14:40:00+00
SALE001142;SKU010;Оперативная память 16GB DDR4;Комплектующие;18;68220;42978.6;2024-08-24 19:30:00+00
SALE001143;SKU011;Роутер TP-Link Archer;Сетевое оборудование;14;46060;28096.6;2024-08-24 18:30:00+00
SALE001144;SKU012;Коммутатор 8 портов;Сетевое оборудование;4;8760;5256.0;2024-08-24 09:00:00+00
SALE001145;SKU013;Наушники JBL;Электроника;14;41860;23441.6;2024-08-24 17:10:00+00
SALE001146;SKU014;Веб-камера Full HD;Электроника;11;22403.7;13008.6;2024-08-24 13:40:00+00
